"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ema_decay","info_dict.data._target_","info_dict.data.ase_args.format","info_dict.data.key_mapping.REF_energy","info_dict.data.key_mapping.REF_force","info_dict.data.key_mapping.REF_stress","info_dict.data.seed","info_dict.data.stats_manager._target_","info_dict.data.stats_manager.type_names","info_dict.data.test_dataloader._target_","info_dict.data.test_dataloader.batch_size","info_dict.data.test_dataloader.num_workers","info_dict.data.test_dataloader.persistent_workers","info_dict.data.test_dataloader.pin_memory","info_dict.data.test_file_path","info_dict.data.train_dataloader._target_","info_dict.data.train_dataloader.batch_size","info_dict.data.train_dataloader.drop_last","info_dict.data.train_dataloader.num_workers","info_dict.data.train_dataloader.persistent_workers","info_dict.data.train_dataloader.pin_memory","info_dict.data.train_file_path","info_dict.data.transforms","info_dict.data.val_dataloader._target_","info_dict.data.val_dataloader.batch_size","info_dict.data.val_dataloader.num_workers","info_dict.data.val_dataloader.persistent_workers","info_dict.data.val_dataloader.pin_memory","info_dict.data.val_file_path","info_dict.global_options.allow_tf32","info_dict.runs","info_dict.trainer._target_","info_dict.trainer.accelerator","info_dict.trainer.callbacks","info_dict.trainer.check_val_every_n_epoch","info_dict.trainer.devices","info_dict.trainer.log_every_n_steps","info_dict.trainer.logger._target_","info_dict.trainer.logger.name","info_dict.trainer.logger.project","info_dict.trainer.logger.save_dir","info_dict.trainer.max_epochs","info_dict.trainer.num_nodes","info_dict.trainer.strategy","info_dict.training_module._target_","info_dict.training_module.loss._target_","info_dict.training_module.loss.metrics","info_dict.training_module.lr_scheduler.frequency","info_dict.training_module.lr_scheduler.interval","info_dict.training_module.lr_scheduler.monitor","info_dict.training_module.lr_scheduler.scheduler._target_","info_dict.training_module.lr_scheduler.scheduler.factor","info_dict.training_module.lr_scheduler.scheduler.min_lr","info_dict.training_module.lr_scheduler.scheduler.patience","info_dict.training_module.model._target_","info_dict.training_module.model.allegro_mlp_hidden_layers_depth","info_dict.training_module.model.allegro_mlp_hidden_layers_width","info_dict.training_module.model.avg_num_neighbors","info_dict.training_module.model.l_max","info_dict.training_module.model.model_dtype","info_dict.training_module.model.num_layers","info_dict.training_module.model.num_scalar_features","info_dict.training_module.model.num_tensor_features","info_dict.training_module.model.pair_potential._target_","info_dict.training_module.model.pair_potential.chemical_species","info_dict.training_module.model.pair_potential.units","info_dict.training_module.model.parity","info_dict.training_module.model.per_type_energy_scales","info_dict.training_module.model.per_type_energy_scales_trainable","info_dict.training_module.model.per_type_energy_shifts.Cr","info_dict.training_module.model.per_type_energy_shifts.Ti","info_dict.training_module.model.per_type_energy_shifts.V","info_dict.training_module.model.per_type_energy_shifts.W","info_dict.training_module.model.per_type_energy_shifts.Zr","info_dict.training_module.model.per_type_energy_shifts_trainable","info_dict.training_module.model.r_max","info_dict.training_module.model.radial_chemical_embed._target_","info_dict.training_module.model.radial_chemical_embed.bessel_trainable","info_dict.training_module.model.radial_chemical_embed.num_bessels","info_dict.training_module.model.radial_chemical_embed.polynomial_cutoff_p","info_dict.training_module.model.radial_chemical_embed_dim","info_dict.training_module.model.scalar_embed_mlp_hidden_layers_depth","info_dict.training_module.model.scalar_embed_mlp_hidden_layers_width","info_dict.training_module.model.scalar_embed_mlp_nonlinearity","info_dict.training_module.model.seed","info_dict.training_module.model.tp_path_channel_coupling","info_dict.training_module.model.type_names","info_dict.training_module.optimizer._target_","info_dict.training_module.optimizer.lr","info_dict.training_module.test_metrics._target_","info_dict.training_module.test_metrics.metrics","info_dict.training_module.val_metrics._target_","info_dict.training_module.val_metrics.metrics","info_dict.versions.allegro","info_dict.versions.e3nn","info_dict.versions.forge","info_dict.versions.nequip","info_dict.versions.torch","loss._target_","loss.metrics","lr_scheduler.frequency","lr_scheduler.interval","lr_scheduler.monitor","lr_scheduler.scheduler._target_","lr_scheduler.scheduler.factor","lr_scheduler.scheduler.min_lr","lr_scheduler.scheduler.patience","model._target_","model.allegro_mlp_hidden_layers_depth","model.allegro_mlp_hidden_layers_width","model.avg_num_neighbors","model.l_max","model.model_dtype","model.num_layers","model.num_scalar_features","model.num_tensor_features","model.pair_potential._target_","model.pair_potential.chemical_species","model.pair_potential.units","model.parity","model.per_type_energy_scales","model.per_type_energy_scales_trainable","model.per_type_energy_shifts.Cr","model.per_type_energy_shifts.Ti","model.per_type_energy_shifts.V","model.per_type_energy_shifts.W","model.per_type_energy_shifts.Zr","model.per_type_energy_shifts_trainable","model.r_max","model.radial_chemical_embed._target_","model.radial_chemical_embed.bessel_trainable","model.radial_chemical_embed.num_bessels","model.radial_chemical_embed.polynomial_cutoff_p","model.radial_chemical_embed_dim","model.scalar_embed_mlp_hidden_layers_depth","model.scalar_embed_mlp_hidden_layers_width","model.scalar_embed_mlp_nonlinearity","model.seed","model.tp_path_channel_coupling","model.type_names","num_datasets.predict","num_datasets.test","num_datasets.train","num_datasets.val","optimizer._target_","optimizer.lr","test_metrics._target_","test_metrics.metrics","val_metrics._target_","val_metrics.metrics","epoch","loss_coeff/forces_tail_huber","loss_coeff/per_atom_energy_mse","loss_coeff/stress_mse","lr-Adam","test0_epoch/forces_mae","test0_epoch/forces_rmse","test0_epoch/per_atom_energy_mae","test0_epoch/per_atom_energy_rmse","test0_epoch/stress_mae","test0_epoch/stress_rmse","test0_epoch/weighted_sum","train_loss_epoch/forces_tail_huber","train_loss_epoch/per_atom_energy_mse","train_loss_epoch/stress_mse","train_loss_epoch/weighted_sum","train_loss_step/forces_tail_huber","train_loss_step/per_atom_energy_mse","train_loss_step/stress_mse","train_loss_step/weighted_sum","trainer/global_step","val0_epoch/forces_mae","val0_epoch/forces_rmse","val0_epoch/per_atom_energy_mae","val0_epoch/per_atom_energy_rmse","val0_epoch/stress_mae","val0_epoch/stress_rmse","val0_epoch/weighted_sum"
"gen6_rmax5.00_lmax1_layers2_mlp512_seed1","finished","-","","","2025-09-26T09:58:00.000Z","40850","","0.999","forge.workflows.allegro_utils.data_v3.CustomSamplingASEDataModuleV3","extxyz","total_energy","forces","stress","1","nequip.data.CommonDataStatisticsManager","[""Ti"",""V"",""Cr"",""Zr"",""W""]","torch.utils.data.DataLoader","1","","","","/home/myless/Packages/forge/scratch/data/allegro_experiments/per_generation_baseline/fixed_test_global.xyz","torch.utils.data.DataLoader","1","","","","","/home/myless/Packages/forge/scratch/data/allegro_experiments/per_generation_baseline/gen6_rmax5.00_lmax1_layers2_mlp512_seed1/data/gen6_rmax5.00_lmax1_layers2_mlp512_seed1_train.xyz","[{""r_max"":5,""_target_"":""nequip.data.transforms.NeighborListTransform""},{""_target_"":""nequip.data.transforms.ChemicalSpeciesToAtomTypeMapper"",""chemical_symbols"":[""Ti"",""V"",""Cr"",""Zr"",""W""]}]","torch.utils.data.DataLoader","1","","","","/home/myless/Packages/forge/scratch/data/allegro_experiments/per_generation_baseline/gen6_rmax5.00_lmax1_layers2_mlp512_seed1/data/gen6_rmax5.00_lmax1_layers2_mlp512_seed1_val.xyz","false","[""val"",""test"",""train"",""val"",""test""]","lightning.Trainer","gpu","[{""_target_"":""lightning.pytorch.callbacks.ModelCheckpoint"",""filename"":""{epoch:03d}-{val0_epoch/stress_rmse:.4f}"",""save_last"":true,""save_top_k"":5,""mode"":""min"",""dirpath"":""results/gen6_rmax5.00_lmax1_layers2_mlp512_seed1"",""monitor"":""val0_epoch/weighted_sum""},{""logging_interval"":""epoch"",""_target_"":""lightning.pytorch.callbacks.LearningRateMonitor""},{""frequency"":1,""_target_"":""nequip.train.callbacks.LossCoefficientMonitor"",""interval"":""epoch""}]","1","4","5","lightning.pytorch.loggers.wandb.WandbLogger","gen6_rmax5.00_lmax1_layers2_mlp512_seed1","allegro-per-generation-learning","results/gen6_rmax5.00_lmax1_layers2_mlp512_seed1","200","1","ddp","nequip.train.EMALightningModule","nequip.train.MetricsManager","[{""metric"":{""_target_"":""nequip.train.MeanSquaredError""},""name"":""per_atom_energy_mse"",""coeff"":1,""field"":{""field"":""total_energy"",""_target_"":""nequip.data.PerAtomModifier""}},{""metric"":{""delta"":1,""_target_"":""forge.workflows.allegro_utils.custom_metrics.TailHuberLoss"",""quantile"":0.75},""name"":""forces_tail_huber"",""coeff"":10,""field"":""forces""},{""name"":""stress_mse"",""coeff"":50,""field"":""stress"",""metric"":{""_target_"":""nequip.train.MeanSquaredError""}}]","1","epoch","val0_epoch/weighted_sum","torch.optim.lr_scheduler.ReduceLROnPlateau","0.5","0.000001","10","allegro.model.AllegroModel","2","512","32.11385811378139","1","float32","2","128","32","nequip.nn.pair_potential.ZBL","[""Ti"",""V"",""Cr"",""Zr"",""W""]","metal","false","1.0016658680724215","false","-5.42767241","-2.15203187","-3.55411419","-4.55186158","-2.3361286","false","5","allegro.nn.TwoBodyBesselScalarEmbed","false","12","8","128","2","128","silu","1","true","[""Ti"",""V"",""Cr"",""Zr"",""W""]","torch.optim.Adam","0.001","nequip.train.MetricsManager","[{""name"":""per_atom_energy_mae"",""field"":{""field"":""total_energy"",""_target_"":""nequip.data.PerAtomModifier""},""metric"":{""_target_"":""nequip.train.MeanAbsoluteError""}},{""name"":""forces_mae"",""field"":""forces"",""metric"":{""_target_"":""nequip.train.MeanAbsoluteError""}},{""name"":""stress_mae"",""field"":""stress"",""metric"":{""_target_"":""nequip.train.MeanAbsoluteError""},""ignore_nan"":true},{""field"":{""field"":""total_energy"",""_target_"":""nequip.data.PerAtomModifier""},""metric"":{""_target_"":""nequip.train.RootMeanSquaredError""},""name"":""per_atom_energy_rmse"",""coeff"":1},{""name"":""forces_rmse"",""coeff"":1,""field"":""forces"",""metric"":{""_target_"":""nequip.train.RootMeanSquaredError""}},{""coeff"":1,""field"":""stress"",""metric"":{""_target_"":""nequip.train.RootMeanSquaredError""},""ignore_nan"":true,""name"":""stress_rmse""}]","nequip.train.MetricsManager","[{""name"":""per_atom_energy_mae"",""field"":{""_target_"":""nequip.data.PerAtomModifier"",""field"":""total_energy""},""metric"":{""_target_"":""nequip.train.MeanAbsoluteError""}},{""name"":""forces_mae"",""field"":""forces"",""metric"":{""_target_"":""nequip.train.MeanAbsoluteError""}},{""name"":""stress_mae"",""field"":""stress"",""metric"":{""_target_"":""nequip.train.MeanAbsoluteError""},""ignore_nan"":true},{""name"":""per_atom_energy_rmse"",""coeff"":1,""field"":{""field"":""total_energy"",""_target_"":""nequip.data.PerAtomModifier""},""metric"":{""_target_"":""nequip.train.RootMeanSquaredError""}},{""field"":""forces"",""metric"":{""_target_"":""nequip.train.RootMeanSquaredError""},""name"":""forces_rmse"",""coeff"":1},{""field"":""stress"",""metric"":{""_target_"":""nequip.train.RootMeanSquaredError""},""ignore_nan"":true,""name"":""stress_rmse"",""coeff"":1}]","0.7.1","0.5.6","0.1.0","0.13.0","2.7.1+cu118","nequip.train.MetricsManager","[{""coeff"":1,""field"":{""field"":""total_energy"",""_target_"":""nequip.data.PerAtomModifier""},""metric"":{""_target_"":""nequip.train.MeanSquaredError""},""name"":""per_atom_energy_mse""},{""field"":""forces"",""metric"":{""delta"":1,""_target_"":""forge.workflows.allegro_utils.custom_metrics.TailHuberLoss"",""quantile"":0.75},""name"":""forces_tail_huber"",""coeff"":10},{""metric"":{""_target_"":""nequip.train.MeanSquaredError""},""name"":""stress_mse"",""coeff"":50,""field"":""stress""}]","1","epoch","val0_epoch/weighted_sum","torch.optim.lr_scheduler.ReduceLROnPlateau","0.5","0.000001","10","allegro.model.AllegroModel","2","512","32.11385811378139","1","float32","2","128","32","nequip.nn.pair_potential.ZBL","[""Ti"",""V"",""Cr"",""Zr"",""W""]","metal","false","1.0016658680724215","false","-5.42767241","-2.15203187","-3.55411419","-4.55186158","-2.3361286","false","5","allegro.nn.TwoBodyBesselScalarEmbed","false","12","8","128","2","128","silu","1","true","[""Ti"",""V"",""Cr"",""Zr"",""W""]","0","1","1","1","torch.optim.Adam","0.001","nequip.train.MetricsManager","[{""name"":""per_atom_energy_mae"",""field"":{""field"":""total_energy"",""_target_"":""nequip.data.PerAtomModifier""},""metric"":{""_target_"":""nequip.train.MeanAbsoluteError""}},{""name"":""forces_mae"",""field"":""forces"",""metric"":{""_target_"":""nequip.train.MeanAbsoluteError""}},{""metric"":{""_target_"":""nequip.train.MeanAbsoluteError""},""ignore_nan"":true,""name"":""stress_mae"",""field"":""stress""},{""coeff"":1,""field"":{""field"":""total_energy"",""_target_"":""nequip.data.PerAtomModifier""},""metric"":{""_target_"":""nequip.train.RootMeanSquaredError""},""name"":""per_atom_energy_rmse""},{""name"":""forces_rmse"",""coeff"":1,""field"":""forces"",""metric"":{""_target_"":""nequip.train.RootMeanSquaredError""}},{""metric"":{""_target_"":""nequip.train.RootMeanSquaredError""},""ignore_nan"":true,""name"":""stress_rmse"",""coeff"":1,""field"":""stress""}]","nequip.train.MetricsManager","[{""name"":""per_atom_energy_mae"",""field"":{""field"":""total_energy"",""_target_"":""nequip.data.PerAtomModifier""},""metric"":{""_target_"":""nequip.train.MeanAbsoluteError""}},{""name"":""forces_mae"",""field"":""forces"",""metric"":{""_target_"":""nequip.train.MeanAbsoluteError""}},{""name"":""stress_mae"",""field"":""stress"",""metric"":{""_target_"":""nequip.train.MeanAbsoluteError""},""ignore_nan"":true},{""name"":""per_atom_energy_rmse"",""coeff"":1,""field"":{""field"":""total_energy"",""_target_"":""nequip.data.PerAtomModifier""},""metric"":{""_target_"":""nequip.train.RootMeanSquaredError""}},{""field"":""forces"",""metric"":{""_target_"":""nequip.train.RootMeanSquaredError""},""name"":""forces_rmse"",""coeff"":1},{""name"":""stress_rmse"",""coeff"":1,""field"":""stress"",""metric"":{""_target_"":""nequip.train.RootMeanSquaredError""},""ignore_nan"":true}]","200","0.16393442622950818","0.01639344262295082","0.819672131147541","0.000001","0.18056276160623813","0.729157466535647","0.29453418190379954","2.186066882287674","0.048596007210154446","0.8576130497334904","1.257612466185604","0.019115739927216557","0.0005168210640338548","0.00001624857777911042","0.0031555188397566383","0.012742072229108769","0.0005267734577322441","0.000005074402147943915","0.002101659276331428","838600","0.11596728258579696","0.21501969554233857","0.02131486412779033","0.024638178685604247","0.002116349343845452","0.005026514127337228","0.08156146278509335"
"gen6_rmax5.00_lmax1_layers2_mlp512_seed2","finished","-","","","2025-09-26T09:55:32.000Z","40793","","0.999","forge.workflows.allegro_utils.data_v3.CustomSamplingASEDataModuleV3","extxyz","total_energy","forces","stress","2","nequip.data.CommonDataStatisticsManager","[""Ti"",""V"",""Cr"",""Zr"",""W""]","torch.utils.data.DataLoader","1","","","","/home/myless/Packages/forge/scratch/data/allegro_experiments/per_generation_baseline/fixed_test_global.xyz","torch.utils.data.DataLoader","1","","","","","/home/myless/Packages/forge/scratch/data/allegro_experiments/per_generation_baseline/gen6_rmax5.00_lmax1_layers2_mlp512_seed2/data/gen6_rmax5.00_lmax1_layers2_mlp512_seed2_train.xyz","[{""r_max"":5,""_target_"":""nequip.data.transforms.NeighborListTransform""},{""_target_"":""nequip.data.transforms.ChemicalSpeciesToAtomTypeMapper"",""chemical_symbols"":[""Ti"",""V"",""Cr"",""Zr"",""W""]}]","torch.utils.data.DataLoader","1","","","","/home/myless/Packages/forge/scratch/data/allegro_experiments/per_generation_baseline/gen6_rmax5.00_lmax1_layers2_mlp512_seed2/data/gen6_rmax5.00_lmax1_layers2_mlp512_seed2_val.xyz","false","[""val"",""test"",""train"",""val"",""test""]","lightning.Trainer","gpu","[{""save_top_k"":5,""mode"":""min"",""dirpath"":""results/gen6_rmax5.00_lmax1_layers2_mlp512_seed2"",""monitor"":""val0_epoch/weighted_sum"",""_target_"":""lightning.pytorch.callbacks.ModelCheckpoint"",""filename"":""{epoch:03d}-{val0_epoch/stress_rmse:.4f}"",""save_last"":true},{""_target_"":""lightning.pytorch.callbacks.LearningRateMonitor"",""logging_interval"":""epoch""},{""_target_"":""nequip.train.callbacks.LossCoefficientMonitor"",""interval"":""epoch"",""frequency"":1}]","1","4","5","lightning.pytorch.loggers.wandb.WandbLogger","gen6_rmax5.00_lmax1_layers2_mlp512_seed2","allegro-per-generation-learning","results/gen6_rmax5.00_lmax1_layers2_mlp512_seed2","200","1","ddp","nequip.train.EMALightningModule","nequip.train.MetricsManager","[{""field"":{""field"":""total_energy"",""_target_"":""nequip.data.PerAtomModifier""},""metric"":{""_target_"":""nequip.train.MeanSquaredError""},""name"":""per_atom_energy_mse"",""coeff"":1},{""field"":""forces"",""metric"":{""delta"":1,""_target_"":""forge.workflows.allegro_utils.custom_metrics.TailHuberLoss"",""quantile"":0.75},""name"":""forces_tail_huber"",""coeff"":10},{""name"":""stress_mse"",""coeff"":50,""field"":""stress"",""metric"":{""_target_"":""nequip.train.MeanSquaredError""}}]","1","epoch","val0_epoch/weighted_sum","torch.optim.lr_scheduler.ReduceLROnPlateau","0.5","0.000001","10","allegro.model.AllegroModel","2","512","32.116412987010214","1","float32","2","128","32","nequip.nn.pair_potential.ZBL","[""Ti"",""V"",""Cr"",""Zr"",""W""]","metal","false","1.0046429778877195","false","-5.42767241","-2.15203187","-3.55411419","-4.55186158","-2.3361286","false","5","allegro.nn.TwoBodyBesselScalarEmbed","false","12","8","128","2","128","silu","2","true","[""Ti"",""V"",""Cr"",""Zr"",""W""]","torch.optim.Adam","0.001","nequip.train.MetricsManager","[{""name"":""per_atom_energy_mae"",""field"":{""field"":""total_energy"",""_target_"":""nequip.data.PerAtomModifier""},""metric"":{""_target_"":""nequip.train.MeanAbsoluteError""}},{""name"":""forces_mae"",""field"":""forces"",""metric"":{""_target_"":""nequip.train.MeanAbsoluteError""}},{""name"":""stress_mae"",""field"":""stress"",""metric"":{""_target_"":""nequip.train.MeanAbsoluteError""},""ignore_nan"":true},{""name"":""per_atom_energy_rmse"",""coeff"":1,""field"":{""field"":""total_energy"",""_target_"":""nequip.data.PerAtomModifier""},""metric"":{""_target_"":""nequip.train.RootMeanSquaredError""}},{""field"":""forces"",""metric"":{""_target_"":""nequip.train.RootMeanSquaredError""},""name"":""forces_rmse"",""coeff"":1},{""metric"":{""_target_"":""nequip.train.RootMeanSquaredError""},""ignore_nan"":true,""name"":""stress_rmse"",""coeff"":1,""field"":""stress""}]","nequip.train.MetricsManager","[{""name"":""per_atom_energy_mae"",""field"":{""field"":""total_energy"",""_target_"":""nequip.data.PerAtomModifier""},""metric"":{""_target_"":""nequip.train.MeanAbsoluteError""}},{""name"":""forces_mae"",""field"":""forces"",""metric"":{""_target_"":""nequip.train.MeanAbsoluteError""}},{""ignore_nan"":true,""name"":""stress_mae"",""field"":""stress"",""metric"":{""_target_"":""nequip.train.MeanAbsoluteError""}},{""name"":""per_atom_energy_rmse"",""coeff"":1,""field"":{""field"":""total_energy"",""_target_"":""nequip.data.PerAtomModifier""},""metric"":{""_target_"":""nequip.train.RootMeanSquaredError""}},{""field"":""forces"",""metric"":{""_target_"":""nequip.train.RootMeanSquaredError""},""name"":""forces_rmse"",""coeff"":1},{""name"":""stress_rmse"",""coeff"":1,""field"":""stress"",""metric"":{""_target_"":""nequip.train.RootMeanSquaredError""},""ignore_nan"":true}]","0.7.1","0.5.6","0.1.0","0.13.0","2.7.1+cu118","nequip.train.MetricsManager","[{""field"":{""field"":""total_energy"",""_target_"":""nequip.data.PerAtomModifier""},""metric"":{""_target_"":""nequip.train.MeanSquaredError""},""name"":""per_atom_energy_mse"",""coeff"":1},{""name"":""forces_tail_huber"",""coeff"":10,""field"":""forces"",""metric"":{""_target_"":""forge.workflows.allegro_utils.custom_metrics.TailHuberLoss"",""quantile"":0.75,""delta"":1}},{""name"":""stress_mse"",""coeff"":50,""field"":""stress"",""metric"":{""_target_"":""nequip.train.MeanSquaredError""}}]","1","epoch","val0_epoch/weighted_sum","torch.optim.lr_scheduler.ReduceLROnPlateau","0.5","0.000001","10","allegro.model.AllegroModel","2","512","32.116412987010214","1","float32","2","128","32","nequip.nn.pair_potential.ZBL","[""Ti"",""V"",""Cr"",""Zr"",""W""]","metal","false","1.0046429778877195","false","-5.42767241","-2.15203187","-3.55411419","-4.55186158","-2.3361286","false","5","allegro.nn.TwoBodyBesselScalarEmbed","false","12","8","128","2","128","silu","2","true","[""Ti"",""V"",""Cr"",""Zr"",""W""]","0","1","1","1","torch.optim.Adam","0.001","nequip.train.MetricsManager","[{""name"":""per_atom_energy_mae"",""field"":{""field"":""total_energy"",""_target_"":""nequip.data.PerAtomModifier""},""metric"":{""_target_"":""nequip.train.MeanAbsoluteError""}},{""metric"":{""_target_"":""nequip.train.MeanAbsoluteError""},""name"":""forces_mae"",""field"":""forces""},{""metric"":{""_target_"":""nequip.train.MeanAbsoluteError""},""ignore_nan"":true,""name"":""stress_mae"",""field"":""stress""},{""name"":""per_atom_energy_rmse"",""coeff"":1,""field"":{""field"":""total_energy"",""_target_"":""nequip.data.PerAtomModifier""},""metric"":{""_target_"":""nequip.train.RootMeanSquaredError""}},{""name"":""forces_rmse"",""coeff"":1,""field"":""forces"",""metric"":{""_target_"":""nequip.train.RootMeanSquaredError""}},{""field"":""stress"",""metric"":{""_target_"":""nequip.train.RootMeanSquaredError""},""ignore_nan"":true,""name"":""stress_rmse"",""coeff"":1}]","nequip.train.MetricsManager","[{""name"":""per_atom_energy_mae"",""field"":{""field"":""total_energy"",""_target_"":""nequip.data.PerAtomModifier""},""metric"":{""_target_"":""nequip.train.MeanAbsoluteError""}},{""name"":""forces_mae"",""field"":""forces"",""metric"":{""_target_"":""nequip.train.MeanAbsoluteError""}},{""metric"":{""_target_"":""nequip.train.MeanAbsoluteError""},""ignore_nan"":true,""name"":""stress_mae"",""field"":""stress""},{""field"":{""field"":""total_energy"",""_target_"":""nequip.data.PerAtomModifier""},""metric"":{""_target_"":""nequip.train.RootMeanSquaredError""},""name"":""per_atom_energy_rmse"",""coeff"":1},{""metric"":{""_target_"":""nequip.train.RootMeanSquaredError""},""name"":""forces_rmse"",""coeff"":1,""field"":""forces""},{""coeff"":1,""field"":""stress"",""metric"":{""_target_"":""nequip.train.RootMeanSquaredError""},""ignore_nan"":true,""name"":""stress_rmse""}]","200","0.16393442622950818","0.01639344262295082","0.819672131147541","0.00000390625","0.18865479071527116","0.7202520498751581","0.28004660554050453","1.2367655809422606","0.05092575588060331","0.45747211850006186","0.8048299164391601","0.016590045409377977","0.00048105081642577715","0.000013670176516107154","0.0027387707169837846","0.017170439594151828","0.0005190144788381908","0.0000433825870790304","0.0028588940946607864","838600","0.11169587575892982","0.20783081355171135","0.020096326759552547","0.023641248396600728","0.0020394173778840153","0.004775193622287669","0.07874908519019991"
